City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
355,Chernoistochinsk,57.7364,59.8719,-3.82,99,51,5.73,RU,1675822490
356,Ola,59.5833,151.2833,-13.86,77,44,8.19,RU,1675822491
357,Puerto Baquerizo Moreno,-0.9,-89.6,77.81,81,15,5.66,EC,1675822239
358,Broome,42.2506,-75.833,39.45,76,75,11.01,US,1675822492
359,Ossora,59.2353,163.0719,-9.42,82,86,5.66,RU,1675822492
360,Zlitan,32.4674,14.5687,53.38,67,73,14.74,LY,1675822493
361,Aswan,24.0934,32.907,49.51,42,25,9.64,EG,1675822317
362,Longyearbyen,78.2186,15.6401,24.64,80,40,20.71,SJ,1675822494
363,Curillo,1.0333,-75.9191,74.43,78,7,3.02,CO,1675822494
364,Smithers,54.7804,-127.1743,21.13,98,80,0.89,CA,1675822316
365,Noumea,-22.2763,166.4572,90.0,99,97,10.27,NC,1675822456
366,Pulandian,39.3953,121.9669,33.22,31,0,7.78,CN,1675822495
367,Dawson Creek,55.7666,-120.2362,22.64,74,0,2.3,CA,1675822496
368,Kindu,-2.95,25.95,70.86,91,93,2.39,CD,1675822496
369,Katsuura,35.1333,140.3,51.82,71,98,18.07,JP,1675822496
370,Teguise,29.0605,-13.564,53.82,77,0,3.44,ES,1675822497
371,Olafsvik,64.8945,-23.7142,27.52,57,100,27.67,IS,1675822498
372,Cozumel,20.5083,-86.9458,80.08,83,20,11.5,MX,1675822366
373,Basingstoke,51.2625,-1.0871,29.39,93,4,1.14,GB,1675822499
374,Dali,25.7,100.1833,49.44,47,0,4.5,CN,1675822268
375,Pacifica,37.6138,-122.4869,56.57,77,40,13.8,US,1675822499
376,Bonavista,48.6499,-53.1147,24.31,69,89,21.74,CA,1675822353
377,Bastia,42.6667,9.3333,44.29,70,75,5.75,FR,1675822500
378,The Valley,18.217,-63.0578,78.1,76,0,19.64,AI,1675822501
379,Boguchany,58.3814,97.4531,10.0,97,100,2.71,RU,1675822501
380,Greymouth,-42.4667,171.2,64.65,52,71,13.89,NZ,1675822503
381,Verkhnyaya Inta,65.9811,60.3094,14.77,93,100,25.43,RU,1675822509
382,Beipiao,41.7919,120.7792,28.92,23,0,5.48,CN,1675822512
383,Ruidoso,33.3317,-105.673,29.57,88,98,5.75,US,1675822518
384,Warsaw,52.2298,21.0118,30.9,88,75,4.61,PL,1675822520
385,Torbay,47.6666,-52.7314,25.39,85,75,24.16,CA,1675822536
386,Tabuk,17.4189,121.4443,78.19,82,78,2.06,PH,1675822537
387,Vallenar,-28.5708,-70.7581,72.86,56,2,2.91,CL,1675822538
388,Wenatchee,47.4235,-120.3103,46.4,72,0,10.36,US,1675822319
389,Sao Filipe,14.8961,-24.4956,68.13,69,18,10.78,CV,1675822539
390,Severodvinsk,64.5635,39.8302,35.71,95,100,12.24,RU,1675822540
391,Tigil,57.8,158.6667,-5.3,92,100,8.88,RU,1675822540
392,Gorontalo,0.5412,123.0595,74.03,94,100,5.39,ID,1675822541
393,Ban Phai,16.06,102.731,79.02,51,8,9.8,TH,1675822541
394,Waingapu,-9.6567,120.2641,84.06,73,46,11.23,ID,1675822542
395,Banda Aceh,5.5577,95.3222,79.75,81,98,10.63,ID,1675822543
396,Manado,1.487,124.8455,75.97,94,40,1.14,ID,1675822543
397,Aloleng,16.1307,119.7824,83.88,63,93,7.14,PH,1675822544
398,Gat,31.61,34.7642,48.88,100,63,20.96,IL,1675822261
399,Sinnamary,5.3833,-52.95,75.25,91,65,9.71,GF,1675822544
400,Komsomolskiy,40.4272,71.7189,32.72,74,99,6.91,UZ,1675822545
401,Bahir Dar,11.5936,37.3908,62.26,44,0,3.71,ET,1675822546
402,Ratnagiri,16.9833,73.3,70.02,56,30,4.83,IN,1675822547
403,Tromso,69.6496,18.957,39.22,65,100,26.46,NO,1675822267
404,Tarakan,3.3,117.6333,78.3,83,75,3.44,ID,1675822547
405,Yasnyy,51.0333,59.8742,-4.86,100,96,9.04,RU,1675822548
406,Mitsamiouli,-11.3847,43.2844,81.09,78,100,10.67,KM,1675822310
407,Chiang Klang,19.2938,100.8617,78.84,34,5,1.34,TH,1675822549
408,Tuatapere,-46.1333,167.6833,56.26,58,67,15.41,NZ,1675822549
409,Hobyo,5.3505,48.5268,77.11,69,97,15.39,SO,1675822551
410,Bilibino,68.0546,166.4372,-33.59,98,100,2.24,RU,1675822335
411,Bardiyah,31.7561,25.0865,51.64,77,49,10.54,LY,1675822552
412,Rocha,-34.4833,-54.3333,68.27,85,6,7.45,UY,1675822552
413,Eirunepe,-6.6603,-69.8736,72.19,96,70,0.76,BR,1675822553
414,Port Keats,-14.25,129.55,88.83,61,7,8.81,AU,1675822554
415,Pipri,19.8,75.5333,65.68,41,5,4.05,IN,1675822554
416,Ferkessedougou,9.6,-5.2,81.5,43,100,4.63,CI,1675822554
417,Hualmay,-11.0964,-77.6139,73.18,83,21,6.62,PE,1675822555
418,Bilma,18.6853,12.9164,66.97,21,100,6.6,NE,1675822556
419,Itai,-23.4178,-49.0906,66.72,96,15,6.8,BR,1675822556
420,Saint-Pierre,-21.3393,55.4781,76.68,78,0,5.75,RE,1675822556
421,Khomutovo,52.4658,104.4025,-6.99,98,99,1.77,RU,1675822557
422,Dunmanway,51.7167,-9.1167,38.32,91,94,5.37,IE,1675822557
423,Quatre Cocos,-20.2078,57.7625,78.91,81,41,14.83,MU,1675822558
424,Kendari,-3.945,122.4989,86.77,61,100,2.28,ID,1675822559
425,Kyra,49.5776,111.9753,4.86,77,9,2.62,RU,1675822559
426,Kibaya,-5.3,36.5667,58.64,92,100,1.88,TZ,1675822560
427,Santa Cruz,-17.8,-63.1667,74.66,88,100,5.75,BO,1675822494
428,Kamenka,51.3223,42.7678,6.57,94,7,10.0,RU,1675822560
429,Cidreira,-30.1811,-50.2056,75.56,80,15,14.36,BR,1675822406
430,Nagycserkesz,47.9667,21.5333,28.02,79,100,10.63,HU,1675822561
431,Tura,25.5198,90.2201,64.18,47,97,2.28,IN,1675822563
432,Lata,40.1629,-8.3327,48.07,80,33,4.7,PT,1675822566
433,Tilichiki,60.4667,166.1,-19.12,90,72,10.07,RU,1675822570
434,Namatanai,-3.6667,152.4333,85.95,64,93,10.38,PG,1675822576
435,Vegreville,53.5001,-112.0518,30.51,79,53,3.44,CA,1675822581
436,Egvekinot,66.3167,-179.1667,-21.08,87,87,8.46,RU,1675822583
437,Marica,-22.9194,-42.8186,75.11,93,100,5.14,BR,1675822590
438,Chenzhou,25.8,113.0333,49.82,95,100,3.02,CN,1675822594
439,Marzuq,14.4,46.4667,61.38,55,6,4.72,YE,1675822596
440,Marawi,7.9986,124.2928,76.53,60,94,3.87,PH,1675822597
441,Fortuna,40.5982,-124.1573,52.99,79,40,6.91,US,1675822597
442,Roblin,51.23,-101.3565,22.96,93,73,5.88,CA,1675822598
443,Ternate,0.8,127.4,76.86,91,100,10.69,ID,1675822599
444,Gonen,40.1049,27.654,33.76,88,99,12.77,TR,1675822599
445,Kachiry,53.0675,76.1036,-3.69,100,99,2.93,KZ,1675822600
446,Mtimbira,-8.7833,36.35,71.4,98,100,0.81,TZ,1675822600
447,Meridian,43.6121,-116.3915,46.35,61,100,14.97,US,1675822479
448,Rio Grande,-32.035,-52.0986,74.01,72,0,14.16,BR,1675822601
449,Backnang,48.95,9.4333,25.97,90,0,4.03,DE,1675822506
450,Calama,-22.4667,-68.9333,64.89,48,75,8.05,CL,1675822486
451,Port-Gentil,-0.7193,8.7815,80.55,80,88,10.18,GA,1675822462
452,Slave Lake,55.2834,-114.769,22.98,74,0,2.3,CA,1675822512
453,Kahului,20.8947,-156.47,78.96,74,40,23.02,US,1675822369
454,Anloga,5.7947,0.8973,80.31,82,27,10.07,GH,1675822603
455,Lyuban,52.7985,28.0048,12.18,97,50,2.51,BY,1675822604
456,San Cristobal,7.7669,-72.225,69.98,78,12,1.66,VE,1675822604
457,Springbok,-29.6643,17.8865,61.29,74,15,2.82,ZA,1675822605
458,Belmonte,-15.8631,-38.8828,77.72,78,6,8.39,BR,1675822605
459,Menomonie,44.8755,-91.9193,30.24,93,0,3.44,US,1675822606
460,Wajima,37.4,136.9,39.88,100,75,2.3,JP,1675822606
461,Nazareno Etla,17.1783,-96.8239,66.99,62,60,3.89,MX,1675822607
462,Maryville,35.7565,-83.9705,57.09,63,40,3.44,US,1675822443
463,Los Llanos De Aridane,28.6585,-17.9182,53.35,62,0,8.05,ES,1675822478
464,Dezful,32.3811,48.4058,50.23,58,3,1.16,IR,1675822608
465,Glace Bay,46.1969,-59.957,27.79,80,100,11.5,CA,1675822608
466,West Bay,19.3667,-81.4167,80.67,81,20,16.11,KY,1675822609
467,Fort Saint James,54.4333,-124.25,21.67,98,100,3.04,CA,1675822610
468,Tautira,-17.7333,-149.15,80.1,61,5,4.72,PF,1675822610
469,College,64.8569,-147.8028,6.58,80,40,0.0,US,1675822454
470,Yorkton,51.2167,-102.4677,28.24,80,75,13.8,CA,1675822554
471,Belyye Berega,53.2085,34.6641,5.18,98,65,1.83,RU,1675822611
472,Biu,10.6129,12.1946,66.65,23,13,6.42,NG,1675822612
473,Berlevag,70.8578,29.0864,35.6,80,20,23.02,NO,1675822612
474,Veydelevka,50.1521,38.4492,12.54,92,6,11.72,RU,1675822613
475,Mangaratiba,-22.9597,-44.0406,72.46,92,99,2.77,BR,1675822613
476,Northam,51.0333,-4.2167,38.61,93,0,6.31,GB,1675822613
477,Kiama,-34.6833,150.8667,73.0,91,100,1.99,AU,1675822614
478,Ankazoabo,-22.2833,44.5167,69.03,91,100,4.25,MG,1675822615
479,Kolaras,25.2333,77.6,56.48,44,0,2.33,IN,1675822615
480,Atambua,-9.1061,124.8925,81.21,72,54,3.71,ID,1675822616
481,Kununurra,-15.7667,128.7333,93.18,52,7,5.75,AU,1675822349
482,Jacareacanga,-6.2222,-57.7528,72.91,99,95,1.03,BR,1675822616
483,Tezu,27.9167,96.1667,63.05,58,99,0.65,IN,1675822617
484,Henties Bay,-22.116,14.2845,64.65,89,47,4.61,NA,1675822617
485,Vilyuysk,63.7553,121.6247,-34.01,97,99,1.77,RU,1675822618
486,Sabha,27.0377,14.4283,53.06,38,100,12.37,LY,1675822618
487,Westport,41.1415,-73.3579,42.78,81,100,3.44,US,1675822480
488,Mawlaik,23.6333,94.4167,65.34,45,0,0.96,MM,1675822619
489,Torit,4.4133,32.5678,77.11,35,9,2.39,SS,1675822620
490,Ankang,32.68,109.0172,44.92,88,100,5.23,CN,1675822620
491,Arroyo,41.6096,-4.7969,36.1,81,0,19.57,ES,1675822620
492,Aktau,43.65,51.2,36.18,81,100,14.94,KZ,1675822621
493,Jurado,7.1053,-77.7641,77.85,88,89,1.66,CO,1675822621
494,Havoysund,70.9963,24.6622,37.63,73,22,28.97,NO,1675822624
495,Biak,-0.9131,122.8766,78.35,80,100,5.84,ID,1675822486
496,Margate,51.3813,1.3862,39.74,67,89,2.57,GB,1675822635
497,Baculin,7.4525,126.5842,81.61,69,88,9.19,PH,1675822638
498,Hofn,64.2539,-15.2082,31.66,71,100,18.37,IS,1675822602
499,Dhamrai,23.9202,90.2109,64.38,65,5,3.71,BD,1675822640
500,Coahuayana,18.7333,-103.6833,71.91,90,13,0.54,MX,1675822641
501,Mitchell,43.7094,-98.0298,33.78,75,0,8.05,US,1675822568
502,Lasa,46.6166,10.7002,24.03,79,30,0.51,IT,1675822614
503,Nouna,12.7333,-3.8667,80.85,18,100,2.57,BF,1675822649
504,Terrace,54.5163,-128.6035,31.91,93,100,3.44,CA,1675822652
505,Bangui,4.3612,18.555,72.86,20,16,2.1,CF,1675822653
506,Gambela,8.25,34.5833,76.3,27,3,2.64,ET,1675822653
507,Andra,62.5147,65.8878,-6.34,100,100,6.31,RU,1675822654
508,Manokwari,-0.8667,134.0833,79.07,85,100,1.72,ID,1675822654
509,Qinzhou,21.95,108.6167,65.89,91,100,3.47,CN,1675822655
510,Cossato,45.5739,8.1817,33.44,79,13,4.56,IT,1675822656
511,Sobolevo,54.4299,31.8996,4.21,99,64,3.56,RU,1675822656
512,Pasighat,28.0667,95.3333,61.68,70,100,2.77,IN,1675822657
513,Talnakh,69.4865,88.3972,-7.71,98,100,7.58,RU,1675822657
514,Monte Alegre,-2.0078,-54.0692,74.39,94,87,3.4,BR,1675822658
515,Kutum,14.2,24.6667,53.46,35,20,9.91,SD,1675822658
516,Sur,22.5667,59.5289,72.46,56,27,7.81,OM,1675822549
517,Sabang,5.8933,95.3214,81.54,74,100,15.05,ID,1675822634
518,Benghazi,32.1167,20.0667,54.63,56,71,9.37,LY,1675822659
519,Stornoway,58.2093,-6.3865,46.36,79,100,37.98,GB,1675822660
520,Nantucket,41.2835,-70.0995,35.65,82,20,11.5,US,1675822661
521,Atocha,-20.9333,-66.2333,47.5,71,76,5.57,BO,1675822661
522,Bayburt,40.2589,40.2278,3.51,95,99,3.02,TR,1675822661
523,Ouadda,8.0777,22.4007,72.75,14,15,9.71,CF,1675822662
524,Arlit,18.7369,7.3853,69.85,16,100,2.24,NE,1675822663
525,Innisfail,-17.5333,146.0333,81.75,89,100,9.62,AU,1675822543
526,Tabou,4.423,-7.3528,78.71,86,100,6.06,CI,1675822663
527,San Rafael,-34.6177,-68.3301,82.11,32,25,7.4,AR,1675822664
528,Meulaboh,4.1363,96.1285,78.8,76,89,2.17,ID,1675822664
529,Luau,-10.7073,22.2247,63.75,93,100,3.15,AO,1675822665
530,Lakes Entrance,-37.8811,147.981,67.15,64,30,9.69,AU,1675822665
531,Khorixas,-20.3667,14.9667,64.6,53,25,3.87,NA,1675822666
532,Berasia,23.6333,77.4333,56.43,39,0,4.56,IN,1675822666
533,Sopot,54.4418,18.56,32.41,92,100,9.22,PL,1675822667
534,Nanga Eboko,4.6833,12.3667,64.33,60,27,1.3,CM,1675822668
535,Kijang,35.2442,129.2139,49.73,38,18,3.2,KR,1675822492
536,Farim,12.4839,-15.2217,71.53,23,1,3.44,GW,1675822668
537,Chumikan,54.7183,135.315,-16.67,76,62,12.88,RU,1675822418
538,Shaunavon,49.6501,-108.4181,30.06,82,82,12.33,CA,1675822404
539,San Carlos De Bariloche,-41.1456,-71.3082,64.15,55,0,10.36,AR,1675822669
540,Tarauaca,-8.1614,-70.7656,71.46,98,75,1.86,BR,1675822670
541,Yarim,14.298,44.3779,49.62,86,78,1.5,YE,1675822670
542,Abashiri,44.0213,144.2697,23.29,63,75,3.44,JP,1675822671
543,Xixiang,35.1628,112.865,45.75,47,100,10.4,CN,1675822671
544,Cockburn Town,21.4612,-71.1419,77.9,74,0,23.24,TC,1675822659
545,Gandajika,-6.75,23.95,64.47,93,100,2.08,CD,1675822673
546,Lerwick,60.1545,-1.1494,44.6,73,99,31.29,GB,1675822673
547,Tutoia,-2.7619,-42.2744,76.24,88,100,6.8,BR,1675822674
548,Marrakesh,31.6315,-8.0083,48.27,76,40,3.44,MA,1675822675
549,Olkhovka,53.2115,60.6069,-8.37,100,100,5.64,RU,1675822675
550,Hirara,24.8,125.2833,71.87,73,75,12.66,JP,1675822676
551,Muyezerskiy,63.9333,31.65,29.55,97,100,7.85,RU,1675822676
552,Tual,-5.6667,132.75,81.5,78,99,22.1,ID,1675822560
553,Port Augusta,-32.5,137.7667,93.72,14,0,3.18,AU,1675822677
554,Nola,40.922,14.5329,41.41,72,21,5.01,IT,1675822677
555,Vostok,46.4856,135.8833,4.1,75,87,10.25,RU,1675822678
556,Eregli,37.5133,34.0467,18.09,94,100,2.84,TR,1675822678
557,Ayr,55.4627,-4.6339,45.5,93,75,9.22,GB,1675822679
558,Amberley,39.2048,-84.428,52.25,90,100,4.61,US,1675822679
559,Khasan,42.4308,130.6434,26.49,42,0,15.39,RU,1675822680
560,Pansemal,21.65,74.7,66.63,31,1,5.73,IN,1675822680
561,Newport,51.5877,-2.9984,37.51,90,0,2.13,GB,1675822681
562,Igarka,67.4667,86.5833,-7.22,100,99,2.01,RU,1675822682
563,Botwood,49.1499,-55.3482,7.25,93,61,2.35,CA,1675822683
564,Lipin Bor,60.2622,37.9763,19.78,92,99,10.56,RU,1675822687
565,Cururupu,-1.8283,-44.8683,74.21,96,100,2.53,BR,1675822689
566,Ziguinchor,12.5833,-16.2719,68.2,88,0,6.91,SN,1675822690
567,Toora-Khem,52.4675,96.11,-0.78,97,100,1.21,RU,1675822691
568,Griffith,41.5284,-87.4237,35.89,85,0,8.05,US,1675822693
569,Bulgan,48.8125,103.5347,1.17,91,8,3.15,MN,1675822695
570,Garowe,8.4054,48.4845,65.52,92,36,6.87,SO,1675822696
571,Talara,-4.5772,-81.2719,77.76,69,0,10.36,PE,1675822697
572,Ginir,7.1333,40.7,56.43,39,1,2.33,ET,1675822699
573,Mumford,5.2618,-0.759,78.08,90,69,7.47,GH,1675822695
574,Kisangani,0.5167,25.2,75.72,59,100,3.36,CD,1675822711
575,Pokhara,28.2333,83.9833,55.54,49,44,4.36,NP,1675822713
576,Thibodaux,29.7958,-90.8229,66.97,88,82,1.01,US,1675822714
577,Ostrovnoy,68.0531,39.5131,31.48,75,3,24.9,RU,1675822715
578,Mutare,-18.9707,32.6709,61.81,94,92,1.86,ZW,1675822716
579,Kruisfontein,-34.0033,24.7314,65.88,83,100,4.14,ZA,1675822717
580,Manyana,-23.4,21.7167,64.99,88,100,5.14,BW,1675822718
581,Rivadavia,-33.1905,-68.4608,87.17,23,18,8.95,AR,1675822718
582,Oriximina,-1.7656,-55.8661,75.36,93,100,1.81,BR,1675822719
583,Ust-Omchug,61.15,149.6333,-26.18,92,70,4.23,RU,1675822719
584,Tafresh,34.692,50.013,28.6,77,31,10.38,IR,1675822720
